Date,Open,High,Low,Close,Volume
2023-03-20 00:00:00-04:00,195.13999938964844,199.8300018310547,194.2100067138672,199.10000610351562,714600
2023-03-21 00:00:00-04:00,201.72999572753906,203.42999267578125,197.77000427246094,199.58999633789062,568200
2023-03-22 00:00:00-04:00,200.38999938964844,202.1199951171875,196.85000610351562,197.16000366210938,468800
2023-03-23 00:00:00-04:00,197.91000366210938,201.63999938964844,197.30999755859375,199.27999877929688,472000
2023-03-24 00:00:00-04:00,197.44000244140625,200.75999450683594,193.4600067138672,200.00999450683594,574200
2023-03-27 00:00:00-04:00,200.1999969482422,201.75,197.91000366210938,199.1999969482422,411600
2023-03-28 00:00:00-04:00,199.47999572753906,203.8699951171875,199.47999572753906,202.0800018310547,477700
2023-03-29 00:00:00-04:00,203.25,203.25,199.5800018310547,201.07000732421875,505000
2023-03-30 00:00:00-04:00,202.82000732421875,203.6199951171875,200.99000549316406,201.35000610351562,414500
2023-03-31 00:00:00-04:00,202.9199981689453,206.74000549316406,202.08999633789062,205.97000122070312,592200
2023-04-03 00:00:00-04:00,207.0500030517578,210.58999633789062,206.16000366210938,210.0500030517578,698600
2023-04-04 00:00:00-04:00,209.77000427246094,209.77000427246094,205.02999877929688,206.61000061035156,513700
2023-04-05 00:00:00-04:00,206.44000244140625,207.8000030517578,205.30999755859375,206.42999267578125,505000
2023-04-06 00:00:00-04:00,205.80999755859375,207.08999633789062,202.30999755859375,207.0399932861328,541800
2023-04-10 00:00:00-04:00,206.38999938964844,217.8000030517578,205.25999450683594,216.72000122070312,1175800
2023-04-11 00:00:00-04:00,217.0,219.6999969482422,216.6699981689453,217.17999267578125,781900
2023-04-12 00:00:00-04:00,219.94000244140625,220.19000244140625,211.9499969482422,213.10000610351562,833700
2023-04-13 00:00:00-04:00,214.69000244140625,215.94000244140625,209.24000549316406,210.22999572753906,1253100
2023-04-14 00:00:00-04:00,209.32000732421875,211.02000427246094,204.02999877929688,206.0,1339000
2023-04-17 00:00:00-04:00,206.0,207.75999450683594,200.6999969482422,202.5,1301600
2023-04-18 00:00:00-04:00,202.4499969482422,205.0,202.02999877929688,203.52999877929688,957100
2023-04-19 00:00:00-04:00,201.08999633789062,202.61000061035156,197.24000549316406,201.61000061035156,1009500
2023-04-20 00:00:00-04:00,200.0,203.0,199.5500030517578,202.80999755859375,563500
2023-04-21 00:00:00-04:00,202.89999389648438,203.66000366210938,200.25999450683594,200.58999633789062,728500
2023-04-24 00:00:00-04:00,200.3000030517578,202.4499969482422,196.8800048828125,202.42999267578125,745400
2023-04-25 00:00:00-04:00,201.66000366210938,202.32000732421875,193.55999755859375,194.69000244140625,990200
2023-04-26 00:00:00-04:00,195.35000610351562,200.25,195.07000732421875,197.0,748900
2023-04-27 00:00:00-04:00,198.32000732421875,199.5500030517578,194.42999267578125,197.77999877929688,756800
2023-04-28 00:00:00-04:00,196.25,198.32000732421875,193.1999969482422,197.36000061035156,608300
2023-05-01 00:00:00-04:00,195.94000244140625,197.82000732421875,194.75999450683594,196.80999755859375,648000
2023-05-02 00:00:00-04:00,196.0,200.07000732421875,193.69000244140625,199.4499969482422,817300
2023-05-03 00:00:00-04:00,198.6999969482422,200.3300018310547,195.35000610351562,195.89999389648438,496500
