Date,Open,High,Low,Close,Volume
2023-04-03 00:00:00-04:00,9.920000076293945,10.649999618530273,9.920000076293945,10.3100004196167,4896400
2023-04-04 00:00:00-04:00,10.300000190734863,10.34000015258789,9.859999656677246,10.09000015258789,5642500
2023-04-05 00:00:00-04:00,10.0,10.104999542236328,9.640000343322754,9.770000457763672,2653900
2023-04-06 00:00:00-04:00,9.779999732971191,9.970000267028809,9.760000228881836,9.949999809265137,1536500
2023-04-10 00:00:00-04:00,9.890000343322754,9.920000076293945,9.729999542236328,9.800000190734863,2894000
2023-04-11 00:00:00-04:00,9.779999732971191,9.949999809265137,9.420000076293945,9.550000190734863,3518700
2023-04-12 00:00:00-04:00,9.539999961853027,9.75,9.420000076293945,9.630000114440918,2217500
2023-04-13 00:00:00-04:00,9.739999771118164,10.130000114440918,9.739999771118164,10.050000190734863,4972600
2023-04-14 00:00:00-04:00,10.050000190734863,10.100000381469727,9.729999542236328,9.760000228881836,2076900
2023-04-17 00:00:00-04:00,9.699999809265137,9.994999885559082,9.670000076293945,9.970000267028809,2328700
2023-04-18 00:00:00-04:00,10.050000190734863,11.015000343322754,9.949999809265137,11.0,15375100
2023-04-19 00:00:00-04:00,11.010000228881836,11.25,10.65999984741211,11.1899995803833,4406300
2023-04-20 00:00:00-04:00,11.130000114440918,11.350000381469727,10.8100004196167,10.859999656677246,2571500
2023-04-21 00:00:00-04:00,10.90999984741211,11.699999809265137,10.895000457763672,11.680000305175781,4365200
2023-04-24 00:00:00-04:00,11.649999618530273,12.234999656677246,11.300000190734863,11.8100004196167,5037800
2023-04-25 00:00:00-04:00,11.720000267028809,11.84000015258789,11.125,11.1899995803833,3386800
2023-04-26 00:00:00-04:00,11.220000267028809,11.319999694824219,11.029999732971191,11.1899995803833,1548400
2023-04-27 00:00:00-04:00,11.5600004196167,12.0600004196167,11.510000228881836,11.539999961853027,2824700
2023-04-28 00:00:00-04:00,11.59000015258789,11.670000076293945,11.380000114440918,11.59000015258789,2492400
2023-05-01 00:00:00-04:00,11.579999923706055,12.3100004196167,11.40999984741211,12.020000457763672,3832100
2023-05-02 00:00:00-04:00,11.899999618530273,12.1899995803833,11.614999771118164,11.680000305175781,3079700
2023-05-03 00:00:00-04:00,11.729999542236328,12.199999809265137,11.654999732971191,11.859999656677246,2279800
2023-05-04 00:00:00-04:00,11.680000305175781,11.90999984741211,11.585000038146973,11.729999542236328,2422900
2023-05-05 00:00:00-04:00,11.819999694824219,12.260000228881836,11.739999771118164,12.039999961853027,3613400
2023-05-08 00:00:00-04:00,12.300000190734863,12.34000015258789,11.670000076293945,11.850000381469727,5724300
2023-05-09 00:00:00-04:00,10.774999618530273,11.489999771118164,10.46500015258789,10.649999618530273,9183700
2023-05-10 00:00:00-04:00,10.760000228881836,11.1899995803833,10.489999771118164,10.699999809265137,4549300
2023-05-11 00:00:00-04:00,10.609999656677246,10.90999984741211,10.369999885559082,10.569999694824219,3418400
2023-05-12 00:00:00-04:00,10.609999656677246,10.869999885559082,10.449999809265137,10.8100004196167,2986800
2023-05-15 00:00:00-04:00,10.789999961853027,10.949999809265137,10.680000305175781,10.770000457763672,3701300
2023-05-16 00:00:00-04:00,10.800000190734863,10.84000015258789,10.430000305175781,10.479999542236328,2514700
2023-05-17 00:00:00-04:00,10.539999961853027,10.779999732971191,10.359999656677246,10.600000381469727,2607100
2023-05-18 00:00:00-04:00,10.569999694824219,10.739999771118164,10.069999694824219,10.270000457763672,4566100
2023-05-19 00:00:00-04:00,10.329999923706055,10.4399995803833,9.760000228881836,9.770000457763672,3143100
2023-05-22 00:00:00-04:00,9.779999732971191,9.875,9.4399995803833,9.5,4712400
2023-05-23 00:00:00-04:00,9.449999809265137,9.729999542236328,9.1899995803833,9.199999809265137,3220800
2023-05-24 00:00:00-04:00,9.050000190734863,9.140000343322754,8.739999771118164,8.8100004196167,6690600
2023-05-25 00:00:00-04:00,8.9399995803833,9.170000076293945,8.8100004196167,9.029999732971191,4000000
2023-05-26 00:00:00-04:00,9.119999885559082,9.479999542236328,9.0600004196167,9.069999694824219,2602300
2023-05-30 00:00:00-04:00,9.079999923706055,9.119999885559082,8.744999885559082,8.880000114440918,3202200
2023-05-31 00:00:00-04:00,8.869999885559082,9.039999961853027,8.710000038146973,8.9399995803833,3289200
2023-06-01 00:00:00-04:00,8.890000343322754,8.979999542236328,8.770000457763672,8.899999618530273,2470500
2023-06-02 00:00:00-04:00,8.970000267028809,9.069999694824219,8.788000106811523,9.0,2296700
2023-06-05 00:00:00-04:00,9.0,9.045000076293945,8.789999961853027,8.949999809265137,1911900
2023-06-06 00:00:00-04:00,8.920000076293945,9.220000267028809,8.869999885559082,9.1899995803833,2416600
2023-06-07 00:00:00-04:00,9.199999809265137,9.300000190734863,8.9399995803833,9.15999984741211,2707900
2023-06-08 00:00:00-04:00,9.15999984741211,9.210000038146973,9.0,9.149999618530273,2165900
2023-06-09 00:00:00-04:00,9.100000381469727,9.300000190734863,8.975000381469727,9.0,2394000
2023-06-12 00:00:00-04:00,9.039999961853027,9.199999809265137,8.960000038146973,8.989999771118164,2270600
2023-06-13 00:00:00-04:00,9.0600004196167,9.145000457763672,8.949999809265137,9.039999961853027,2002700
2023-06-14 00:00:00-04:00,9.020000457763672,9.024999618530273,8.640000343322754,8.670000076293945,3487300
2023-06-15 00:00:00-04:00,8.609999656677246,8.859999656677246,8.449999809265137,8.800000190734863,3239500
2023-06-16 00:00:00-04:00,8.949999809265137,9.079999923706055,8.479999542236328,8.649999618530273,3335000
2023-06-20 00:00:00-04:00,8.550000190734863,8.59000015258789,8.15999984741211,8.350000381469727,3056800
2023-06-21 00:00:00-04:00,8.369999885559082,8.494999885559082,8.300000190734863,8.420000076293945,2405600
2023-06-22 00:00:00-04:00,8.449999809265137,8.5600004196167,8.279999732971191,8.34000015258789,2066700
2023-06-23 00:00:00-04:00,8.25,8.420000076293945,8.170000076293945,8.420000076293945,5038400
2023-06-26 00:00:00-04:00,8.319999694824219,8.46500015258789,8.170000076293945,8.220000267028809,2390700
2023-06-27 00:00:00-04:00,8.279999732971191,8.520000457763672,8.1899995803833,8.329999923706055,2007500
2023-06-28 00:00:00-04:00,8.300000190734863,8.5,8.25,8.470000267028809,1266400
2023-06-29 00:00:00-04:00,8.5600004196167,9.154999732971191,8.539999961853027,9.09000015258789,4092100
2023-06-30 00:00:00-04:00,9.170000076293945,9.609999656677246,9.09000015258789,9.399999618530273,3789800
2023-07-03 00:00:00-04:00,9.449999809265137,9.454999923706055,9.079999923706055,9.109999656677246,2311700
2023-07-05 00:00:00-04:00,9.09000015258789,9.149999618530273,8.6899995803833,8.890000343322754,3105000
2023-07-06 00:00:00-04:00,8.819999694824219,8.859999656677246,8.585000038146973,8.649999618530273,1554200
2023-07-07 00:00:00-04:00,8.649999618530273,8.755000114440918,8.229999542236328,8.270000457763672,3379800
2023-07-10 00:00:00-04:00,8.300000190734863,8.630000114440918,8.260000228881836,8.609999656677246,3646800
2023-07-11 00:00:00-04:00,8.680000305175781,8.765000343322754,8.475000381469727,8.640000343322754,2726200
2023-07-12 00:00:00-04:00,8.829999923706055,8.920000076293945,8.630000114440918,8.670000076293945,5130600
2023-07-13 00:00:00-04:00,8.539999961853027,9.270000457763672,8.4399995803833,9.109999656677246,5638600
2023-07-14 00:00:00-04:00,9.079999923706055,9.180000305175781,8.8100004196167,8.859999656677246,2580700
2023-07-17 00:00:00-04:00,8.770000457763672,9.208999633789062,8.65999984741211,9.119999885559082,1954700
2023-07-18 00:00:00-04:00,9.210000038146973,9.319999694824219,9.029999732971191,9.109999656677246,1696700
2023-07-19 00:00:00-04:00,9.170000076293945,9.220000267028809,8.84000015258789,8.890000343322754,1908400
2023-07-20 00:00:00-04:00,8.84000015258789,8.899999618530273,8.350000381469727,8.350000381469727,2215900
2023-07-21 00:00:00-04:00,8.430000305175781,8.484999656677246,8.180000305175781,8.260000228881836,3617100
2023-07-24 00:00:00-04:00,8.289999961853027,8.460000038146973,8.1899995803833,8.34000015258789,1847700
2023-07-25 00:00:00-04:00,8.319999694824219,8.399999618530273,8.079999923706055,8.300000190734863,1916600
2023-07-26 00:00:00-04:00,8.229999542236328,8.395000457763672,8.170000076293945,8.260000228881836,2707800
2023-07-27 00:00:00-04:00,8.40999984741211,8.800000190734863,8.300000190734863,8.40999984741211,2420000
2023-07-28 00:00:00-04:00,8.619999885559082,8.770000457763672,8.5,8.640000343322754,2072600
2023-07-31 00:00:00-04:00,8.649999618530273,8.989999771118164,8.555000305175781,8.970000267028809,2866800
2023-08-01 00:00:00-04:00,8.84000015258789,8.890000343322754,8.699999809265137,8.760000228881836,1685800
2023-08-02 00:00:00-04:00,8.5600004196167,8.609999656677246,8.34000015258789,8.380000114440918,3228500
2023-08-03 00:00:00-04:00,8.319999694824219,8.418999671936035,8.180000305175781,8.199999809265137,2588100
2023-08-04 00:00:00-04:00,8.199999809265137,8.289999961853027,8.050000190734863,8.149999618530273,2718900
2023-08-07 00:00:00-04:00,8.329999923706055,8.39900016784668,7.849999904632568,7.900000095367432,7962700
2023-08-08 00:00:00-04:00,9.260000228881836,9.274999618530273,7.21999979019165,7.440000057220459,20229700
2023-08-09 00:00:00-04:00,7.409999847412109,7.749000072479248,7.264999866485596,7.320000171661377,5581400
2023-08-10 00:00:00-04:00,7.380000114440918,7.684999942779541,7.135000228881836,7.190000057220459,4817300
2023-08-11 00:00:00-04:00,7.139999866485596,7.364999771118164,7.119999885559082,7.199999809265137,2419000
2023-08-14 00:00:00-04:00,7.159999847412109,7.264999866485596,6.985000133514404,7.119999885559082,2722400
2023-08-15 00:00:00-04:00,7.03000020980835,7.324999809265137,7.010000228881836,7.179999828338623,2513400
2023-08-16 00:00:00-04:00,7.179999828338623,7.269999980926514,6.989999771118164,7.0,1961900
2023-08-17 00:00:00-04:00,6.989999771118164,7.099999904632568,6.829999923706055,6.920000076293945,3105100
2023-08-18 00:00:00-04:00,6.800000190734863,6.949999809265137,6.730000019073486,6.809999942779541,3598500
2023-08-21 00:00:00-04:00,6.840000152587891,7.039999961853027,6.829999923706055,7.0,2385200
2023-08-22 00:00:00-04:00,7.050000190734863,7.130000114440918,6.704999923706055,6.739999771118164,2036700
2023-08-23 00:00:00-04:00,6.769999980926514,6.920000076293945,6.730000019073486,6.889999866485596,1824200
2023-08-24 00:00:00-04:00,6.940000057220459,6.940000057220459,6.639999866485596,6.710000038146973,1636500
2023-08-25 00:00:00-04:00,6.75,6.864999771118164,6.59499979019165,6.809999942779541,1605400
2023-08-28 00:00:00-04:00,6.840000152587891,7.034999847412109,6.800000190734863,6.849999904632568,1597900
2023-08-29 00:00:00-04:00,6.760000228881836,7.039999961853027,6.675000190734863,6.940000057220459,2032000
2023-08-30 00:00:00-04:00,6.940000057220459,7.054999828338623,6.820000171661377,6.940000057220459,2103400
2023-08-31 00:00:00-04:00,7.010000228881836,7.090000152587891,6.704999923706055,6.710000038146973,2317900
